"h","iTest","fmethod","dset","calibration50","calibration80","mseBase","mseCombMintSample","mseCombMintShr","mseBayesDiag","mseBayesSample","mseBayesGlasso","mseBayesShr"
1,23,"ets","infantgts",NA,NA,831.773736142041,NA,442.868738740109,1075.81235422121,1042.25532847911,821.326925406807,1125.48813635313
1,24,"ets","infantgts",NA,NA,1247.32457654892,NA,961.942438963002,1833.16540026216,1716.23565252657,1223.35698721372,1935.99871531134
1,25,"ets","infantgts",NA,NA,3569.26491705519,NA,2998.40927198737,4564.90976380317,4626.88114751122,3531.3238374016,4868.44059636072
1,26,"ets","infantgts",NA,NA,1405.54128942141,NA,2376.77109263317,2555.89443411645,2289.84459145891,1335.69750981782,2691.01054998945
1,27,"ets","infantgts",NA,NA,10306.1464420761,NA,11820.6915606703,13540.0561797568,13514.5298138491,10192.0107180427,14296.158971728
1,28,"ets","infantgts",NA,NA,5578.75808196104,NA,8735.05375795879,9593.52753174381,9236.18849030537,5251.80126987088,10600.2676462467
1,29,"ets","infantgts",NA,NA,29890.225498458,NA,35634.3977829788,36499.9463737833,38697.61056586,29746.3899886048,37711.9265711939
1,30,"ets","infantgts",NA,NA,3165.45419661816,NA,4648.74397655072,5095.15193491296,4627.71783574234,2962.58309836331,5483.10153231454
1,31,"ets","infantgts",NA,NA,12527.0061648167,NA,13419.5037180735,14051.989151494,13410.0590498845,12490.8372623204,14156.5654235178
1,32,"ets","infantgts",NA,NA,7344.24079591696,NA,4733.47207462593,5490.7756301092,8523.33689051953,7299.3235724335,5062.13393578461
1,33,"ets","infantgts",NA,NA,4343.71579090424,NA,5030.29254613978,5256.65663294817,6490.5892643383,4283.36670032294,5671.46432785175
1,34,"ets","infantgts",NA,NA,3874.91663324784,NA,5830.15742206712,5095.64421329389,6292.98645014472,3766.92809334609,5511.60737145668
1,35,"ets","infantgts",NA,NA,4283.05496709501,NA,6196.25263647499,5086.76641968247,5321.1194404097,4255.81508836343,5195.19810248408
1,36,"ets","infantgts",NA,NA,1940.74977083453,NA,1872.46077597639,1908.72152147812,1764.02082141042,1934.80310819186,1887.12826829514
1,37,"ets","infantgts",NA,NA,2411.28827345293,NA,1470.19927305197,1382.55141722557,1818.59493809536,2271.67737333076,1406.40107274
1,38,"ets","infantgts",NA,NA,2121.2496744947,NA,4820.01351765229,4440.40492750657,5834.87469293018,1854.14993313844,5177.7497705766
1,39,"ets","infantgts",NA,NA,11479.7972929695,NA,13323.0672722038,13250.8895003973,12642.2082750056,11444.7731965436,13722.5556983
1,40,"ets","infantgts",NA,NA,7429.073595657,NA,8961.32862180497,8106.17714256644,8130.6339937611,7418.49632432996,7872.11643574263
1,41,"ets","infantgts",NA,NA,2673.1989170248,NA,2270.54491533501,2373.83411929304,2191.06007865601,2664.84049007887,2275.30812180874
1,42,"ets","infantgts",NA,NA,1816.45069863426,NA,1649.16844161683,1739.73955759099,2046.08975150973,1811.64411935658,1713.41500093773
1,43,"ets","infantgts",NA,NA,391.872874033683,NA,360.787870091574,357.385519868387,380.526333560964,387.45204433492,355.770325435051
1,44,"ets","infantgts",NA,NA,3141.17659266812,NA,2750.61710973728,3029.38233378095,3966.71647276066,3122.19153557156,3174.74982069409
1,45,"ets","infantgts",NA,NA,6959.7120052231,NA,4674.9426622557,5317.98702283347,4062.52745914903,6908.71878043981,4707.72601773188
1,46,"ets","infantgts",NA,NA,2748.24530231125,NA,2902.91069543412,2945.36646148852,3650.45067611229,2730.41226250118,3079.41602178743
1,47,"ets","infantgts",NA,NA,1808.07552400347,NA,1370.88660757296,1402.71772455446,1730.38675167372,1770.93950090023,1295.43498661219
1,48,"ets","infantgts",NA,NA,2717.4099592097,NA,2159.19100098602,2361.15651442783,2202.40344071,2563.14654727221,2420.56619199274
1,49,"ets","infantgts",NA,NA,1287.02699075963,NA,1467.54003953153,1811.45578282,1770.64706525185,1046.39146744248,1987.92189681743
1,1,"arima","infantgts",NA,NA,282.827720633008,NA,310.146134743574,237.251071977449,540.376318240322,172.897397990726,264.213211294454
1,2,"arima","infantgts",NA,NA,171.021560712986,NA,235.107263156801,184.503392929175,422.524663446273,131.712084658079,214.266441894969
1,3,"arima","infantgts",NA,NA,268.637014552904,NA,84.9435043035685,125.757384217759,173.215260802536,546.614788890142,101.822212012476
1,4,"arima","infantgts",NA,NA,664.564489573295,NA,394.074917948777,408.989872939227,405.259181509873,730.894226006043,397.705973238188
1,5,"arima","infantgts",NA,NA,3720.90762332561,NA,3837.69913217618,3296.62962342022,3371.84149057503,3675.99737940401,3302.71273101126
1,6,"arima","infantgts",NA,NA,441.889190499784,NA,493.682376813956,599.448484788325,1023.24307421505,240.143684711737,664.748517705654
1,7,"arima","infantgts",NA,NA,776.406947280086,NA,1249.28032128841,843.237458373779,1429.40834697069,491.961424219579,910.599701519835
1,8,"arima","infantgts",NA,NA,336.745910612512,NA,310.266865796499,288.760565766683,317.309734621834,492.14852228654,278.954373096376
1,9,"arima","infantgts",NA,NA,235.212380204029,NA,164.092793196418,260.148427347478,477.18404607324,152.302085780008,285.094902860373
1,10,"arima","infantgts",NA,NA,404.915838384124,NA,574.081874236458,851.645835726593,959.870989702806,178.382685344157,1047.38009329743
1,11,"arima","infantgts",NA,NA,3974.5969783891,NA,2219.5389761108,3168.31727350975,2592.47189393394,4401.76044378874,2815.35992665804
1,12,"arima","infantgts",NA,NA,454.953130597022,NA,534.802865571248,510.718668434977,559.554466834289,382.61118936834,531.042808536141
1,13,"arima","infantgts",NA,NA,5925.6574281933,NA,3381.92747700937,4956.03715987407,3867.03394354657,6452.63636375336,4327.79743306982
1,14,"arima","infantgts",NA,NA,1861.55357693417,NA,1159.2397284074,1428.32922311607,1194.29760894953,2094.02341734272,1323.16018899697
